category,item,tag,code,name,notes
P12,観光資源(線),TourismResource_Line,P12_003,資源名称,NA
P12,観光資源(線),TourismResource_Line,P12_004,資源名称,NA
P12,観光資源(線),TourismResource_Line,P12_005,種別名称,NA
P12,観光資源(点),TourismResource_Point,P12_001,都道府県コード,NA
P12,観光資源(点),TourismResource_Point,P12_002,行政コード,NA
P12,観光資源(点),TourismResource_Point,P12_003,資源名称,NA
P12,観光資源(点),TourismResource_Point,P12_004,資源名称,NA
P12,観光資源(点),TourismResource_Point,P12_005,種別名称,NA
W01,ダム,Dam,W01_001,ダム名,NA
W01,ダム,Dam,W01_002,ダムコード,NA
W01,ダム,Dam,W01_003,水系名,NA
W01,ダム,Dam,W01_004,河川名,NA
W01,ダム,Dam,W01_005,形式,NA
W01,ダム,Dam,W01_006,目的,NA
W01,ダム,Dam,W01_007,ダム規模（堤高）,NA
W01,ダム,Dam,W01_008,ダム規模（堤頂長）,NA
W01,ダム,Dam,W01_009,堤体積,NA
W01,ダム,Dam,W01_010,総貯水量,NA
W01,ダム,Dam,W01_011,ダム事業者,NA
W01,ダム,Dam,W01_012,竣工年（西暦）,NA
W01,ダム,Dam,W01_013,所在地,NA
W01,ダム,Dam,W01_014,位置情報精度,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_001,3次メッシュコード,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_002,行政コード1,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_003,行政コード2,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_004,行政コード3,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_005,行政コード4,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_006,行政コード5,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_007,行政コード6,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_008,53.54.55.56.57.58小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_009,53.54.55.56.57.58小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_010,53.54.55.56.57.58小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_011,53各種商品小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_012,53各種商品小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_013,53各種商品小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_014,54織物・衣服等_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_015,54織物・衣服等_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_016,54織物・衣服等_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_017,55飲食料品小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_018,55飲食料品小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_019,55飲食料品小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_020,56自動車・自転車_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_021,56自動車・自転車_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_022,56自動車・自転車_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_023,57家具・建具等_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_024,57家具・建具等_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_025,57家具・建具等_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_026,58その他の小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_027,58その他の小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_028,58その他の小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_029,531百貨店_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_030,531百貨店_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_031,539その他の商品_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_032,539その他の商品_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_033,539その他の商品_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_034,541呉服・服地・寝具小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_035,541呉服・服地・寝具小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_036,541呉服・服地・寝具小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_037,542男子服小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_038,542男子服小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_039,542男子服小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_040,543婦人・子供服_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_041,543婦人・子供服_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_042,543婦人・子供服_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_043,544くつ・はきもの_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_044,544くつ・はきもの_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_045,544くつ・はきもの_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_046,549その他の織物_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_047,549その他の織物_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_048,549その他の織物_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_049,551各種食料品_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_050,551各種食料品_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_051,551各種食料品_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_052,552酒・調味料_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_053,552酒・調味料_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_054,552酒・調味料_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_055,553食肉料品小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_056,553食肉料品小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_057,553食肉料品小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_058,554鮮魚小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_059,554鮮魚小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_060,554鮮魚小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_061,555乾物小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_062,555乾物小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_063,555乾物小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_064,556野菜・果実_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_065,556野菜・果実_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_066,556野菜・果実_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_067,557菓子・パン_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_068,557菓子・パン_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_069,557菓子・パン_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_070,558米穀類小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_071,558米穀類小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_072,558米穀類小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_073,559その他の飲食品,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_074,561自動車小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_075,561自動車小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_076,561自動車小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_077,562自転車小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_078,562自転車小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_079,562自転車小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_080,571家具・建具等_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_081,571家具・建具等_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_082,571家具・建具等_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_083,572金物・荒物等_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_084,572金物・荒物等_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_085,572金物・荒物等_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_086,573陶磁器等_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_087,573陶磁器等_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_088,573陶磁器等_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_089,574家庭用機械器具_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_090,574家庭用機械器具_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_091,574家庭用機械器具_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_092,579その他じゅう器,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_093,579その他じゅう器_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_094,579その他じゅう器_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_095,579その他じゅう器具_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_096,581医薬品・化粧品_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_097,581医薬品・化粧品_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_098,581医薬品・化粧品_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_099,582農耕用品小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_100,582農耕用品小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_101,582農耕用品小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_102,583燃料小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_103,583燃料小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_104,583燃料小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_105,584書類・文房具_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_106,584書類・文房具_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_107,584書類・文房具_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_108,586写真機等_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_109,586写真機等_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_110,586写真機等_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_111,587時計・眼鏡等_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_112,587時計・眼鏡等_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_113,587時計・眼鏡等_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_114,588中古品小売業_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_115,588中古品小売業_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_116,588中古品小売業_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_117,589分類されない_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_118,589分類されない_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_119,589分類されない_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_120,卸売業全体_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_121,卸売業全体_従業者数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_122,卸売業全体_商品販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_123,小売業全体_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_124,小売業全体_従業者数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_125,小売業全体_商品販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_126,小売業全体_売場面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_127,小売業全体_駐車場台数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_128,小売業（従業者1-4人）_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_129,小売業（従業者1-4人）_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_130,小売業（従業者5-29人）_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_131,小売業（従業者5-29人）_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_132,小売業（従業者30-49人）_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_133,小売業（従業者30-49人）_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_134,小売業（従業者50人以上）_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_135,小売業（従業者50人以上）_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_136,商品販売額別分類（2百万未満）_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_137,商品販売額別分類（2百万未満）_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_138,商品販売額別分類（2百万未満）_面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_139,商品販売額別分類（2千万円未満）_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_140,商品販売額別分類（2千万円未満）_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_141,商品販売額別分類（2千万円未満）_面積,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_142,商品販売額別分類（1億円未満）_商店数,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_143,商品販売額別分類（1億円未満）_販売額,NA
S01,商業統計3次メッシュ,CommercialStatisticsTertiaryMesh,S01_144,商品販売額別分類（1億円未満）_面積,NA
